what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1385811379440
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1385811385777
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385811390164
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385811427521
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385811429245
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1385811435394
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1385811436462
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1385811436485
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1385811442483
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385811443053
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385811478482
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385811478966
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385811616441
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1385811622445
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1385811625952
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1385811626043
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1385811626507
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385811631259
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385811637165
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1385811637533
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1385811637752
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1385811637797
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1385811641442
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.format",1385811642944
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1385811644488
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385811651411
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385811666960
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385811667872
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385811668138
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385811679530
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385811680265
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385811681862
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385811682146
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385811685245
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1385811705538
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1385811712437
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1385811712462
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1385811718832
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385811719462
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385811866459
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1385811871405
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385811876209
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385811886015
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1385811886248
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1385811886271
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1385811888620
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.format",1385811890267
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1385811891296
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385811893953
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1385811908992
